entities_processed,system_time_avg,average_wip,max_wip,final_wip,system_time_avg_detailed,system_time_std,system_time_min,system_time_max,UCP_queue_time,UCP_service_time,UCP_system_time,Parto_Cesarea_queue_time,Parto_Cesarea_service_time,Parto_Cesarea_system_time,Inducao_queue_time,Inducao_service_time,Inducao_system_time,Testes_Neonatais_queue_time,Testes_Neonatais_service_time,Testes_Neonatais_system_time,Aloj_Sozinha_Normal_queue_time,Aloj_Sozinha_Normal_service_time,Aloj_Sozinha_Normal_system_time,Aloj_Conjunto_Cesarea_queue_time,Aloj_Conjunto_Cesarea_service_time,Aloj_Conjunto_Cesarea_system_time,Triagem_queue_time,Triagem_service_time,Triagem_system_time,Aloj_Sozinha_Cesarea_queue_time,Aloj_Sozinha_Cesarea_service_time,Aloj_Sozinha_Cesarea_system_time,Trabalho_parto_queue_time,Trabalho_parto_service_time,Trabalho_parto_system_time,Aval_inicial_queue_time,Aval_inicial_service_time,Aval_inicial_system_time,Pos_Parto_queue_time,Pos_Parto_service_time,Pos_Parto_system_time,Aloj_Conjunto_Normal_queue_time,Aloj_Conjunto_Normal_service_time,Aloj_Conjunto_Normal_system_time,Recepcao_queue_time,Recepcao_service_time,Recepcao_system_time,Parto_Normal_queue_time,Parto_Normal_service_time,Parto_Normal_system_time,ProcEspecial_queue_time,ProcEspecial_service_time,ProcEspecial_system_time,Consulta_queue_time,Consulta_service_time,Consulta_system_time,Exames_e_Observacao_queue_time,Exames_e_Observacao_service_time,Exames_e_Observacao_system_time,recepcionista_utilization,recepcionista_avg_queue,recepcionista_avg_in_service,recepcionista_max_queue,enf_triagem_utilization,enf_triagem_avg_queue,enf_triagem_avg_in_service,enf_triagem_max_queue,med_consulta_utilization,med_consulta_avg_queue,med_consulta_avg_in_service,med_consulta_max_queue,consultorio_utilization,consultorio_avg_queue,consultorio_avg_in_service,consultorio_max_queue,tec_enf_bloco_utilization,tec_enf_bloco_avg_queue,tec_enf_bloco_avg_in_service,tec_enf_bloco_max_queue,sala_proc_esp_utilization,sala_proc_esp_avg_queue,sala_proc_esp_avg_in_service,sala_proc_esp_max_queue,leito_inducao_utilization,leito_inducao_avg_queue,leito_inducao_avg_in_service,leito_inducao_max_queue,sala_parto_normal_utilization,sala_parto_normal_avg_queue,sala_parto_normal_avg_in_service,sala_parto_normal_max_queue,med_obstetra_utilization,med_obstetra_avg_queue,med_obstetra_avg_in_service,med_obstetra_max_queue,med_pediatra_utilization,med_pediatra_avg_queue,med_pediatra_avg_in_service,med_pediatra_max_queue,enf_obstetra_utilization,enf_obstetra_avg_queue,enf_obstetra_avg_in_service,enf_obstetra_max_queue,enf_neonatal_utilization,enf_neonatal_avg_queue,enf_neonatal_avg_in_service,enf_neonatal_max_queue,sala_cesarea_utilization,sala_cesarea_avg_queue,sala_cesarea_avg_in_service,sala_cesarea_max_queue,med_anestesista_utilization,med_anestesista_avg_queue,med_anestesista_avg_in_service,med_anestesista_max_queue,leito_ucp_utilization,leito_ucp_avg_queue,leito_ucp_avg_in_service,leito_ucp_max_queue,tec_enf_neonatal_utilization,tec_enf_neonatal_avg_queue,tec_enf_neonatal_avg_in_service,tec_enf_neonatal_max_queue,alojamento_utilization,alojamento_avg_queue,alojamento_avg_in_service,alojamento_max_queue,Desvio_Saida_percentage,Desvio_Proc_Esp_percentage,Desvio_Parto_percentage,Desvio_Internacao_ext_percentage,Desvio_Exames_Observacao_percentage,Define_Parto_Trabalho_Parto_percentage,Define_Parto_Cesarea_risco_percentage,Define_Parto_Inducao_percentage,Inducao_funcionou_Sim_percentage,Inducao_funcionou_Nao_percentage,Precisa_UCP_Sim_percentage,Precisa_UCP_Nao_percentage,UCP_funcionou_Sim_percentage,UCP_funcionou_Nao_percentage,Decide_Aloj_Conjunto_Normal_percentage,Decide_Aloj_Conjunto_Cesarea_percentage,Decide_Aloj_Sozinha_Normal_percentage,Decide_Aloj_Sozinha_Cesarea_percentage,total_revenue,total_costs,net_profit,avg_revenue_per_entity,avg_cost_per_entity,avg_profit_per_entity,Consulta_total_cost,Exames_total_cost,Aloj_total_cost,ProcEspecial_total_cost,UCP_total_cost
1217,814.1778174474634,13.619514881039732,27,18,814.1778174474636,1480.7110201705125,20.48004017439871,11468.98646448616,0.0,10304.644860399343,10304.644860399343,24.899533960590258,88.88240872092231,113.78194268151258,41.94471766072349,859.886142555813,901.8308602165365,0.0,14.840958050890027,14.840958050890027,0.0,1439.230298513412,1439.230298513412,0.0,2884.1034617874257,2884.1034617874257,0.10248077999269979,5.0231443243622795,5.125625104354979,0.0,2823.9038201917074,2823.9038201917074,0.0,482.7762286666612,482.7762286666612,13.46821816661091,88.83787052327322,102.30608868988413,0.0,183.6481361398217,183.6481361398217,0.0,1438.0244671941207,1438.0244671941207,0.7397354223268793,6.307666832404997,7.0474022547318755,20.691903299952383,60.715643523779235,81.40754682373162,0.0,42.06545535584651,42.06545535584651,0.6428209341776555,18.86634601790072,19.509166952078377,0,179.74762626733792,179.74762626733792,0.17141997768991474,0.005381656826114889,0.17141997768991474,3,0.13663961657401347,0.0,0.13663961657401347,1,0.2749604298814666,0.004596785201869,0.5499208597629331,3,0.2749604298814666,0.004596785201869,0.5499208597629331,3,0.18592346680969743,0.0,1.1155408008581846,0,0.005505949653906486,0.0,0.005505949653906486,0,0.3592775058068778,0.0,0.7185550116137556,1,0.08002565498515536,0.0,0.2400769649554661,1,0.3096057462057207,0.05269799711207465,0.3096057462057207,3,0.2696887030415285,0.02742144833077754,0.8090661091245854,2,0.3096057462057207,0.05269799711207465,0.3096057462057207,3,0.3657829211918176,0.10492171507172778,0.7315658423836352,3,0.10729977035619206,0.009159663832704572,0.10729977035619206,1,0.10729977035619206,0.009159663832704572,0.10729977035619206,1,0.23087281501488935,0.0,3.6939650402382296,0,0.2348988247790072,0.0,3.758381196464115,0,0.344155082306544,0.0,8.6038770576636,0,71.58273381294964,0.44964028776978415,16.276978417266186,4.856115107913669,6.83453237410072,59.66850828729282,22.099447513812155,18.23204419889503,81.81818181818183,18.181818181818183,7.777777777777778,92.22222222222223,100.0,0.0,69.06077348066299,22.65193370165746,4.972375690607735,3.314917127071823,252490.0800000001,1387187.2700000133,-1134697.1900000132,207.46925225965498,1139.841635168458,-932.3723829088029,617948.300000012,9847.319999999989,438311.00000000134,195.15,320885.5
825,49.044634417428405,106.43270258252153,198,195,49.0446344174284,56.56823382933568,20.991921345310402,308.3162831891859,,,,,,,,,,,,,,,,,,,0.08011010955810365,4.920654701269187,5.000764810827291,,,,,,,,,,,,,,,,0.7927477642415683,6.292609617301541,7.085357381543109,,,,,,,0.8687212537434926,18.916323202982692,19.785044456726183,0,177.54893980893857,177.54893980893857,0.16538030450075286,0.006009390600264237,0.16538030450075286,4,0.12996790455151583,0.0,0.12996790455151583,1,0.2641707385954509,0.008026512711703118,0.5283414771909019,4,0.2641707385954509,0.008026512711703118,0.5283414771909019,4,1.0000000000000004,97.07535742721443,6.000000000000003,184,0.9027340110472324,4.684791140236679,0.9027340110472324,9,1.0,21.08140291243904,2.0,38,0.9999999999999999,49.27793753622652,2.9999999999999996,97,1.0,71.40642936349147,1.0,137,1.0000000000000007,71.40642936349147,3.0000000000000018,137,1.0,71.40642936349147,1.0,137,1.0,72.40642936349147,2.0,138,1.0,18.12849182726495,1.0,36,1.0,18.12849182726495,1.0,36,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,72.36227824463118,0.9337068160597572,15.31279178338002,4.6685340802987865,6.722689075630252,56.70731707317073,20.73170731707317,22.5609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18390.72,500946.54000000714,-482555.82000000717,22.29178181818182,607.2079272727359,-584.9161454545541,491617.50000000716,9329.03999999999,,,
1212,711.7177498333097,11.514080951205878,24,11,711.7177498333097,1493.67869204641,20.246504164359067,11693.382470846973,0.0,10465.454750780355,10465.454750780355,16.321934030764012,90.21103708625472,106.53297111701873,37.005782791819925,869.5792996809805,906.5850824728004,0.0,14.92476972607032,14.92476972607032,0.0,1412.970113573954,1412.970113573954,0.0,2869.94149553049,2869.94149553049,0.09730632688498726,4.878070432728833,4.9753767596138205,0.0,2889.844662728882,2889.844662728882,0.0,486.5774001522897,486.5774001522897,8.681029147950442,89.4545412497083,98.13557039765874,0.0,176.68192062639218,176.68192062639218,0.0,1446.715051979639,1446.715051979639,0.7598931262624123,6.3214575716306,7.081350697893012,16.99752994459817,60.22797429347051,77.22550423806868,0.0,41.24527425798745,41.24527425798745,0.9701946955879053,19.019938067227017,19.990132762814923,0,180.23325807779239,180.23325807779239,0.1760010160586273,0.004180348858867237,0.1760010160586273,3,0.1357014796938273,0.0,0.1357014796938273,1,0.2856543586531669,0.008341883451566471,0.5713087173063338,4,0.2856543586531669,0.008341883451566471,0.5713087173063338,4,0.15836143666032,0.0,0.9501686199619199,0,0.014036349878372519,0.0,0.014036349878372519,0,0.3075809946651249,0.0,0.6151619893302498,1,0.06734101012834033,0.0,0.20202303038502098,0,0.2640066594714938,0.039916985664794756,0.2640066594714938,3,0.22218509930018618,0.021382093851515734,0.6665552979005586,2,0.2640066594714938,0.039916985664794756,0.2640066594714938,3,0.31459048505362464,0.058756421644825016,0.6291809701072493,3,0.09185728444571784,0.004204312806790225,0.09185728444571784,1,0.09185728444571784,0.004204312806790225,0.09185728444571784,1,0.27235055268224545,0.0,4.357608842915927,0,0.2756961830878347,0.0,4.411138929405356,0,0.2807389361325196,0.0,7.01847340331299,0,72.32375979112271,1.1314186248912097,13.4029590948651,5.831157528285465,7.310704960835509,59.74025974025974,22.727272727272727,17.532467532467532,88.88888888888889,11.11111111111111,10.457516339869281,89.54248366013073,100.0,0.0,67.76315789473685,21.710526315789476,7.894736842105263,2.631578947368421,266465.67999999993,1371451.3700000134,-1104985.6900000134,219.85617161716166,1131.5605363036414,-911.7043646864797,633441.7000000126,10883.879999999986,356365.9000000008,507.3899999999999,370252.5
1256,857.736051183775,14.625965419010152,27,17,857.7360511837749,1594.0706459035546,20.802870254836307,11608.887108353305,0.0,10608.203270340748,10608.203270340748,28.76528280789367,90.54476393006556,119.31004673795923,84.32195945015553,764.997541912072,849.3195013622276,0.0,15.200454620263942,15.200454620263942,0.0,1454.5026690039685,1454.5026690039685,0.0,2873.392415710696,2873.392415710696,0.10235288519522434,5.064730618741115,5.16708350393634,0.0,2876.2246734876876,2876.2246734876876,0.0,482.8516651440483,482.8516651440483,15.626885572846652,90.28035787525734,105.90724344810398,0.0,178.04309063068962,178.04309063068962,0.0,1428.6707563084976,1428.6707563084976,0.7037466844240333,6.336321717149448,7.040068401573482,25.68371797840165,59.91002563056476,85.5937436089664,0.0,42.956063886698,42.956063886698,0.5304346111434298,18.988278988472505,19.518713599615936,0,182.76111785011003,182.76111785011003,0.17854437098006254,0.003229534317701566,0.17854437098006254,4,0.14262469068703104,0.0,0.14262469068703104,1,0.29143844620609544,0.002497957762892557,0.5828768924121909,3,0.29143844620609544,0.002497957762892557,0.5828768924121909,3,0.2194653614185688,0.0,1.3167921685114128,0,0.01012053861204935,0.0,0.01012053861204935,0,0.4077116302403978,0.040941738738870824,0.8154232604807956,2,0.08697878025078108,0.0,0.26093634075234323,0,0.3330033594116966,0.08205988489315749,0.3330033594116966,3,0.29502768132989166,0.04746311146803903,0.885083043989675,3,0.3330033594116966,0.08205988489315749,0.3330033594116966,3,0.3995273896304559,0.1334913761968022,0.7990547792609118,4,0.1272328461122306,0.00626955710037401,0.1272328461122306,2,0.1272328461122306,0.00626955710037401,0.1272328461122306,2,0.3505917344869551,0.0,5.609467751791281,0,0.35487469987446923,0.0,5.677995197991508,0,0.36558150442193593,0.0,9.139537610548398,0,69.37553464499572,0.7698887938408896,16.937553464499572,4.875962360992301,8.041060735671515,55.55555555555556,23.232323232323232,21.21212121212121,80.0,20.0,9.947643979057592,90.0523560209424,100.0,0.0,65.10416666666666,25.0,7.291666666666667,2.604166666666667,307149.89999999874,1529880.5200000142,-1222730.6200000155,244.54609872611366,1218.0577388535146,-973.5116401274008,636421.2000000128,12309.149999999983,461179.4000000015,351.27,419619.5
985,356.74124660699823,54.46498766262171,136,135,356.7412466069982,1108.54496474335,21.15091865843351,11574.107724152174,0.0,10790.985908035782,10790.985908035782,11.43668002648998,90.31967237201421,101.75635239850419,0.0,738.6319095295701,738.6319095295701,0.0,14.928622003961397,14.928622003961397,0.0,1431.0958862042528,1431.0958862042528,0.0,2859.1132752563626,2859.1132752563626,0.07821094620713978,4.9476876756761685,5.025898621883308,0.0,2956.5964000912345,2956.5964000912345,0.0,475.4514273056083,475.4514273056083,1.7123088284060197,90.88634770507575,92.59865653348176,0.0,178.74265693499808,178.74265693499808,0.0,1441.0686911080948,1441.0686911080948,0.6162003319326916,6.381842286491516,6.998042618424207,5.997235918302633,59.93092665073001,65.92816256903264,0.0,51.90117438828245,51.90117438828245,0.5833210266819425,19.202437891303692,19.785758917985632,0,176.27251409212863,176.27251409212863,0.1757714611687221,0.002414131650244475,0.1757714611687221,2,0.13645103359267566,0.0,0.13645103359267566,1,0.2837414003788449,0.0028220326487110076,0.5674828007576898,3,0.2837414003788449,0.0028220326487110076,0.5674828007576898,3,0.764881912486142,43.88194766998054,4.589291474916852,126,0.40802455624992134,0.14242384717581272,0.40802455624992134,1,0.7169057297041178,3.286395968145155,1.4338114594082356,14,0.72637853557469,25.416245983557936,2.17913560672407,74,0.7828504579818413,41.13348057011995,0.7828504579818413,111,0.7704646874403379,40.41570698613934,2.3113940623210136,110,0.7828504579818413,41.13348057011995,0.7828504579818413,111,0.7972581294853577,41.13258478948963,1.5945162589707154,111,0.7277465392140504,12.886228575212625,0.7277465392140504,33,0.7277465392140504,12.886228575212625,0.7277465392140504,33,0.09037586514437959,0.0,1.4460138423100735,0,0.09134910156295865,0.0,1.4615856250073385,0,0.0961008204059518,0.0,2.402520510148795,0,71.39061116031885,0.44286979627989376,15.146147032772364,6.023029229406554,6.997342781222321,57.89473684210527,25.146198830409354,16.95906432748538,84.61538461538461,15.384615384615385,4.761904761904762,95.23809523809523,100.0,0.0,72.09302325581395,23.25581395348837,4.651162790697675,0.0,116102.33999999984,847906.7900000094,-731804.4500000095,117.87039593908612,860.8190761421415,-742.9486802030553,554187.0000000095,10236.029999999988,135304.69999999987,78.06,148101.0
1059,572.3995263241243,31.131255267988468,96,96,572.3995263241243,1428.3181421505922,20.511768678890803,11369.002392621089,0.0,10259.11760107109,10259.11760107109,23.18043403513273,90.70701983840763,113.88745387354037,36.00825371318604,856.7290426438609,892.737296357047,0.0,14.900465427265758,14.900465427265758,0.0,1549.1861687337923,1549.1861687337923,0.0,2875.6614375951867,2875.6614375951867,0.07971438977028764,5.035627679134557,5.1153420689048446,0.0,2744.803584770801,2744.803584770801,0.0,485.02185826536305,485.02185826536305,11.9251705957651,89.2216888195251,101.1468594152902,0.0,177.16876228545382,177.16876228545382,0.0,1443.5522180103221,1443.5522180103221,0.6238957958461343,6.398994619946462,7.022890415792596,17.227702689472576,60.3118694382055,77.53957212767807,0.0,38.68794120032175,38.68794120032175,0.658984357408098,19.002566033755077,19.66155039116318,0,184.94636396495198,184.94636396495198,0.17522044340789725,0.0030382631951029974,0.17522044340789725,3,0.13902947663787352,0.0,0.13902947663787352,1,0.2779210170222876,0.003897683996607771,0.5558420340445752,2,0.2779210170222876,0.003897683996607771,0.5558420340445752,2,0.5667807695668375,19.550571530833288,3.400684617401025,85,0.35382238169377184,0.8800374012706016,0.35382238169377184,6,0.6499717039446105,2.8326722486517806,1.299943407889221,13,0.5000995933486173,10.35575432598163,1.5002987800458518,45,0.611714081693407,16.098289801323425,0.611714081693407,66,0.5976117750150433,16.068311083412887,1.7928353250451299,66,0.611714081693407,16.098289801323425,0.611714081693407,66,0.6469461125913111,16.5672541832754,1.2938922251826221,67,0.5029274612546236,3.879084101682581,0.5029274612546236,17,0.5029274612546236,3.879084101682581,0.5029274612546236,17,0.20347806500631832,0.0,3.255649040101093,0,0.20547793321559632,0.0,3.287646931449541,0,0.1815085338411961,0.0,4.537713346029903,0,71.96765498652292,1.3477088948787064,16.082659478885894,4.941599281221923,5.660377358490567,57.54189944134078,21.787709497206702,20.670391061452513,80.95238095238095,19.047619047619047,10.869565217391305,89.13043478260869,100.0,0.0,67.02127659574468,22.340425531914892,7.446808510638298,3.1914893617021276,219174.26000000056,1138288.3200000105,-919114.06000001,206.96341831916956,1074.8709348442026,-867.907516525033,572659.9000000103,8162.909999999993,236306.8000000002,273.21000000000004,320885.5
1008,221.18146008082027,72.15165499246693,163,160,221.1814600808203,872.879787258683,21.670964893150085,11479.10580446369,0.0,10584.920801070226,10584.920801070226,6.978503100955903,88.67950652334875,95.65800962430465,141.1552501587386,701.6776726372448,842.8329227959833,0.0,14.966482945305977,14.966482945305977,0.0,1453.8346587306892,1453.8346587306892,0.0,2935.19463184936,2935.19463184936,0.09615796556446907,4.897384658963884,4.993542624528353,0.0,3027.538817301208,3027.538817301208,0.0,478.446428694477,478.446428694477,6.527725445063475,90.9452527090575,97.47297815412097,0.0,175.92439164035864,175.92439164035864,0.0,1474.5019476999287,1474.5019476999287,0.8149141679853731,6.3832753858015385,7.198189553786912,24.459792102293612,60.520841075302464,84.98063317759608,0.0,46.34848152393342,46.34848152393342,0.8197478383522755,18.87821998338063,19.697967821732906,0,177.624937153272,177.624937153272,0.18836418949796932,0.006271000546925141,0.18836418949796932,3,0.14658849807717345,0.0,0.14658849807717345,1,0.3043186403061214,0.009133367754661396,0.6086372806122428,3,0.3043186403061214,0.009133367754661396,0.6086372806122428,3,0.9091918998606263,61.723272902610354,5.455151399163758,151,0.8104223277362291,4.001380231412183,0.8104223277362291,8,0.8594626664315127,9.117204510851435,1.7189253328630254,22,0.8952861340535819,30.644086675602523,2.6858584021607457,79,0.9161204272453061,48.884741917678355,0.9161204272453061,121,0.9161771180809953,48.87109875648371,2.748531354242986,121,0.9161204272453061,48.884741917678355,0.9161204272453061,121,0.9267630993781674,49.76610391197037,1.8535261987563347,122,0.8658571551206145,14.71608882579403,0.8658571551206145,38,0.8658571551206145,14.71608882579403,0.8658571551206145,38,0.06412196314310559,0.0,1.0259514102896894,0,0.06455598656451263,0.0,1.032895785032202,0,0.04998819829653106,0.0,1.2497049574132766,0,71.9155844155844,0.8928571428571428,13.717532467532468,5.275974025974025,8.19805194805195,56.80473372781065,25.443786982248522,17.75147928994083,66.66666666666666,33.33333333333333,10.0,90.0,100.0,0.0,68.18181818181817,22.727272727272727,9.090909090909092,0.0,83010.99999999972,768854.1000000107,-685843.1000000109,82.35218253968226,762.752083333344,-680.3999007936616,584577.9000000107,13086.569999999982,72416.59999999996,39.03,98734.0
1277,861.6973961652595,14.850159466872476,24,14,861.6973961652595,1563.4249295184134,21.175499954537372,11995.805222200743,0.0,10485.543877398413,10485.543877398413,15.476935506348076,90.93732756435283,106.4142630707009,65.5067941714326,859.8713998025024,925.378193973935,0.0,14.924370298846606,14.924370298846606,0.0,1426.0300119482988,1426.0300119482988,0.0,2876.7801477481307,2876.7801477481307,0.11642041272975669,4.994482681289574,5.1109030940193305,0.0,2900.8406446726617,2900.8406446726617,0.0,480.750093538434,480.750093538434,11.93742106329597,89.62963200489486,101.56705306819083,0.0,178.54648592742657,178.54648592742657,0.0,1435.308927731745,1435.308927731745,0.6665112737794258,6.317380787591375,6.983892061370801,18.788924342040577,60.32284330768213,79.11176764972271,0.0,41.543806308465356,41.543806308465356,0.8218095274440832,19.01186479250367,19.83367431994775,0,180.10324321527852,180.10324321527852,0.17921417509261303,0.003130858071574863,0.17921417509261303,3,0.141429076504886,0.0,0.141429076504886,1,0.29252108412198385,0.006755352337184981,0.5850421682439677,3,0.29252108412198385,0.006755352337184981,0.5850421682439677,3,0.21915305795557702,0.0,1.314918347733462,0,0.014137944555236977,0.0,0.014137944555236977,0,0.43603668068669804,0.019092059715315024,0.8720733613733961,2,0.0831847570970611,0.0,0.2495542712911833,0,0.3306537762956221,0.05417453723100807,0.3306537762956221,3,0.2885354788121915,0.015422180259776857,0.8656064364365744,1,0.3306537762956221,0.05417453723100807,0.3306537762956221,3,0.39931647130514436,0.08239567408606262,0.7986329426102887,2,0.12860023516983432,0.0,0.12860023516983432,1,0.12860023516983432,0.0,0.12860023516983432,1,0.37925784669943663,0.0,6.068125547190986,0,0.38340817182612386,0.0,6.134530749217982,0,0.3759495664832119,0.0,9.398739162080298,0,67.80529461998293,1.1101622544833476,16.99402220324509,6.746370623398805,7.344150298889837,55.778894472361806,23.618090452261306,20.603015075376884,82.05128205128204,17.94871794871795,13.26530612244898,86.73469387755102,100.0,0.0,61.224489795918366,25.510204081632654,11.73469387755102,1.530612244897959,299139.13999999943,1535875.9100000146,-1236736.7700000152,234.25148003132296,1202.7219342208416,-968.4704541895185,647147.4000000132,11143.019999999986,482142.1000000015,507.3899999999999,394936.0
904,75.85550394680202,95.70633114563825,198,193,75.855503946802,510.8342429606807,20.33432396504577,11179.354204850306,0.0,10547.250415546572,10547.250415546572,0.0,96.67304217635466,96.67304217635466,,,,,,,,,,0.0,2759.261434304437,2759.261434304437,0.07438071953105213,4.917560874813916,4.9919415943449685,,,,,,,0.0,85.43675731208803,85.43675731208803,0.0,155.95724958017965,155.95724958017965,,,,0.7113937354458344,6.245772590837288,6.957166326283123,,,,,,,0.6478265735625482,18.877154577113366,19.524981150675913,0,179.5224188499591,179.5224188499591,0.17644794246509585,0.005542099826972906,0.17644794246509585,3,0.13856168284263387,0.0,0.13856168284263387,1,0.28682315303853867,0.004914017598365508,0.5736463060770773,3,0.28682315303853867,0.004914017598365508,0.5736463060770773,3,0.9999999999999996,86.0048090534057,5.999999999999997,186,0.9678905663270073,1.2401801292078878,0.9678905663270073,5,0.9199356997385595,12.725834330045044,1.839871399477119,31,1.0000000000000004,54.19968605702954,3.0000000000000013,116,1.0,72.29373107949036,1.0,150,0.9999999999999999,73.29373107949037,2.9999999999999996,151,1.0,72.29373107949036,1.0,150,1.0,74.29373107949036,2.0,152,1.0,14.094045022460806,1.0,30,1.0,14.094045022460806,1.0,30,0.021586263209805417,0.0,0.3453802113568867,0,0.021586263209805417,0.0,0.3453802113568867,0,0.0007905835095853493,0.0,0.019764587739633733,0,72.84482758620689,0.5172413793103449,14.913793103448276,4.827586206896552,6.896551724137931,63.005780346820806,17.341040462427745,19.653179190751445,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,45294.68000000009,601045.8000000089,-555751.1200000088,50.10473451327443,664.8736725663815,-614.7689380531071,537501.8000000089,10365.599999999988,3811.4,,49367.0
1055,358.66533676371375,48.157597851324994,138,137,358.66533676371375,964.862352953373,20.61837158457638,11563.4715641976,0.0,10879.4834463756,10879.4834463756,58.943808225736234,89.81435741368222,148.75816563941845,21.157111001959493,801.0322985816628,822.1894095836223,0.0,15.232483615946924,15.232483615946924,0.0,1564.5253927362871,1564.5253927362871,0.0,2855.7532130711566,2855.7532130711566,0.0875646948980847,4.998244429433192,5.085809124331276,0.0,3043.500960145675,3043.500960145675,0.0,491.04873112359195,491.04873112359195,34.19395001153069,89.64769362285163,123.84164363438232,0.0,175.81426696152423,175.81426696152423,0.0,1432.5377677745619,1432.5377677745619,0.8512581972841055,6.350618864406226,7.201877061690331,44.750721065929106,59.89589453365173,104.64661559958083,78.64237635591681,44.21987956106645,122.86225591698326,0.8935557755973745,18.748706365553108,19.642262141150486,0,177.32323086539765,177.32323086539765,0.18506872934073515,0.005802057401463343,0.18506872934073515,3,0.1454410530561738,0.0,0.1454410530561738,1,0.29831442024414867,0.00599095069492317,0.5966288404882973,3,0.29831442024414867,0.00599095069492317,0.5966288404882973,3,0.7295898124334786,36.911602447517225,4.377538874600872,127,0.3799918239216089,1.5289262541912254,0.3799918239216089,6,0.7050042931147487,5.772751455430963,1.4100085862294973,21,0.6945022750463316,23.02229010669381,2.0835068251389948,78,0.7570065659327114,30.41592368813018,0.7570065659327114,100,0.7637664266127492,29.73584223355645,2.2912992798382477,99,0.7570065659327114,30.41592368813018,0.7570065659327114,100,0.788042558967315,30.451056395460064,1.57608511793463,100,0.6728032311134691,4.731492757751579,0.6728032311134691,18,0.6728032311134691,4.731492757751579,0.6728032311134691,18,0.053400605921346204,0.0,0.8544096947415393,0,0.05468880050899637,0.0,0.8750208081439419,0,0.11710430804749496,0.0,2.927607701187374,0,68.7192118226601,1.5599343185550083,14.942528735632186,6.403940886699508,8.374384236453201,62.08791208791209,18.681318681318682,19.230769230769234,90.9090909090909,9.090909090909092,5.454545454545454,94.54545454545455,100.0,0.0,71.42857142857143,23.214285714285715,1.7857142857142856,3.571428571428571,87193.91999999981,840217.3700000108,-753023.450000011,82.64826540284342,796.4145687203894,-713.766303317546,590536.900000011,13216.139999999981,161984.4999999999,429.3299999999999,74050.5
1212,711.5154278367727,11.70518829295635,22,14,711.5154278367728,1459.1678597904145,19.250643712290184,11625.47102118883,0.0,10742.369516645023,10742.369516645023,9.297997037181798,88.52936924945249,97.82736628663429,127.24731734931311,801.2528498945633,928.5001672438764,0.0,15.092860326580961,15.092860326580961,0.0,1454.091103962002,1454.091103962002,0.0,2906.1459217581087,2906.1459217581087,0.057201613492802124,4.957863154182816,5.015064767675618,0.0,2946.2523170147506,2946.2523170147506,0.0,476.6326041671067,476.6326041671067,2.54331689888631,89.34229976497475,91.88561666386106,0.0,181.35698766380673,181.35698766380673,0.0,1432.0192307818252,1432.0192307818252,0.6070746012545497,6.288104198117612,6.895178799372162,9.282097653648112,59.731396382063586,69.01349403571169,1.8266194890041636,39.565749210390955,41.39236869939512,0.8120416497273615,19.198591170377977,20.010632820105336,0,180.74071793869152,180.74071793869152,0.17401607693474075,0.0027298570840719035,0.17401607693474075,3,0.13733320872586796,0.0,0.13733320872586796,1,0.28674617383966094,0.007615609529526857,0.5734923476793219,3,0.28674617383966094,0.007615609529526857,0.5734923476793219,3,0.17297840204700235,0.0,1.0378704122820142,0,0.01242903116556776,0.0,0.01242903116556776,1,0.337442874751193,0.009750321762755176,0.674885749502386,2,0.06768433834058055,0.0,0.20305301502174164,0,0.2558382936055476,0.013835719277039518,0.2558382936055476,2,0.213117753153919,0.0008055809821676907,0.639353259461757,1,0.2558382936055476,0.013835719277039518,0.2558382936055476,2,0.3110430557966047,0.018072728850715238,0.6220861115932094,2,0.06337134875674418,0.0,0.06337134875674418,1,0.06337134875674418,0.0,0.06337134875674418,1,0.22591066062074658,0.0,3.6145705699319453,0,0.22943492479128838,0.0,3.670958796660614,0,0.27690070818036255,0.0,6.922517704509064,0,70.92819614711033,1.0507880910683012,13.747810858143609,6.742556917688266,7.530647985989491,65.60509554140127,14.012738853503185,20.382165605095544,84.84848484848484,15.151515151515152,7.741935483870968,92.25806451612904,100.0,0.0,76.62337662337663,15.584415584415584,5.844155844155844,1.948051948051948,241546.67999999973,1318003.6100000134,-1076456.9300000137,199.29594059405918,1087.4617244224532,-888.1657838283941,629270.4000000125,11013.449999999986,356365.9000000009,468.3599999999999,320885.5
